date,players,viewers
23-Sep-2013,12882,0
24-Sep-2013,499550,0
24-Sep-2013,51606,0
24-Sep-2013,43113,0
24-Sep-2013,12516,0
25-Sep-2013,496673,0
25-Sep-2013,56188,0
25-Sep-2013,44295,0
25-Sep-2013,12637,0
26-Sep-2013,513287,0
26-Sep-2013,63609,0
26-Sep-2013,44191,0
26-Sep-2013,12850,0
27-Sep-2013,546925,0
27-Sep-2013,79903,0
27-Sep-2013,45445,0
27-Sep-2013,15772,0
28-Sep-2013,567901,0
28-Sep-2013,78922,0
28-Sep-2013,52004,0
28-Sep-2013,15700,0
29-Sep-2013,508128,0
29-Sep-2013,58527,0
29-Sep-2013,46878,0
29-Sep-2013,13358,0
30-Sep-2013,492522,0
30-Sep-2013,53131,0
30-Sep-2013,42579,0
30-Sep-2013,10859,0
1-Oct-2013,581615,0
1-Oct-2013,74370,0
1-Oct-2013,53263,0
1-Oct-2013,16381,0
2-Oct-2013,502593,0
2-Oct-2013,53878,0
2-Oct-2013,44219,0
2-Oct-2013,11442,0
3-Oct-2013,515093,0
3-Oct-2013,62130,0
3-Oct-2013,42554,0
3-Oct-2013,11429,0
4-Oct-2013,546946,0
4-Oct-2013,77833,0
4-Oct-2013,43194,0
4-Oct-2013,13304,0
5-Oct-2013,555245,0
5-Oct-2013,76285,0
5-Oct-2013,48221,0
5-Oct-2013,12609,0
6-Oct-2013,481271,0
6-Oct-2013,60074,0
6-Oct-2013,46625,0
6-Oct-2013,10939,0
7-Oct-2013,473205,0
7-Oct-2013,53960,0
7-Oct-2013,45631,0
7-Oct-2013,9789,0
8-Oct-2013,485706,0
8-Oct-2013,52385,0
8-Oct-2013,44330,0
8-Oct-2013,9778,0
9-Oct-2013,488164,0
9-Oct-2013,54913,0
9-Oct-2013,44567,0
9-Oct-2013,12960,0
10-Oct-2013,497371,0
10-Oct-2013,64239,0
10-Oct-2013,41443,0
10-Oct-2013,11333,0
11-Oct-2013,570919,0
11-Oct-2013,76200,0
11-Oct-2013,46872,0
11-Oct-2013,13112,0
12-Oct-2013,561942,0
12-Oct-2013,77065,0
12-Oct-2013,52505,0
12-Oct-2013,12279,0
13-Oct-2013,520709,0
13-Oct-2013,66396,0
13-Oct-2013,52332,0
13-Oct-2013,10618,0
14-Oct-2013,508082,0
14-Oct-2013,55738,0
14-Oct-2013,47132,0
14-Oct-2013,9673,0
15-Oct-2013,508265,0
15-Oct-2013,55845,0
15-Oct-2013,47603,0
15-Oct-2013,10660,0
16-Oct-2013,516568,0
16-Oct-2013,57284,0
16-Oct-2013,44705,0
16-Oct-2013,10583,0
17-Oct-2013,551611,0
17-Oct-2013,65371,0
17-Oct-2013,49287,0
17-Oct-2013,12589,0
18-Oct-2013,581794,0
18-Oct-2013,80264,0
18-Oct-2013,48652,0
18-Oct-2013,12805,0
19-Oct-2013,570259,0
19-Oct-2013,77113,0
19-Oct-2013,53263,0
19-Oct-2013,12263,0
20-Oct-2013,510539,0
20-Oct-2013,61239,0
20-Oct-2013,49372,0
20-Oct-2013,10875,0
21-Oct-2013,526072,0
21-Oct-2013,56865,0
21-Oct-2013,46715,0
21-Oct-2013,9542,0
22-Oct-2013,519706,0
22-Oct-2013,56059,0
22-Oct-2013,45345,0
22-Oct-2013,9535,0
23-Oct-2013,524665,0
23-Oct-2013,58952,0
23-Oct-2013,47537,0
23-Oct-2013,15150,0
24-Oct-2013,544196,0
24-Oct-2013,66514,0
24-Oct-2013,47509,0
24-Oct-2013,15594,0
25-Oct-2013,570239,0
25-Oct-2013,78524,0
25-Oct-2013,49242,0
25-Oct-2013,16536,0
26-Oct-2013,582526,0
26-Oct-2013,77576,0
26-Oct-2013,52908,0
26-Oct-2013,15871,0
27-Oct-2013,520141,0
27-Oct-2013,69629,0
27-Oct-2013,52609,0
27-Oct-2013,14094,0
28-Oct-2013,513151,0
28-Oct-2013,57501,0
28-Oct-2013,53061,0
28-Oct-2013,13063,0
29-Oct-2013,507429,0
29-Oct-2013,70156,0
29-Oct-2013,49050,0
29-Oct-2013,12603,0
30-Oct-2013,455531,0
30-Oct-2013,70089,0
30-Oct-2013,47127,0
30-Oct-2013,9988,0
31-Oct-2013,523012,0
31-Oct-2013,77751,0
31-Oct-2013,43335,0
31-Oct-2013,11450,0
1-Nov-2013,702792,0
1-Nov-2013,92279,0
1-Nov-2013,88530,0
1-Nov-2013,18459,0
2-Nov-2013,567230,0
2-Nov-2013,85417,0
2-Nov-2013,52225,0
2-Nov-2013,11100,0
3-Nov-2013,521723,0
3-Nov-2013,76326,0
3-Nov-2013,51945,0
3-Nov-2013,10370,0
4-Nov-2013,492458,0
4-Nov-2013,60747,0
4-Nov-2013,46217,0
4-Nov-2013,8389,0
5-Nov-2013,502235,0
5-Nov-2013,54037,0
5-Nov-2013,43695,0
5-Nov-2013,8215,0
6-Nov-2013,512647,0
6-Nov-2013,54621,0
6-Nov-2013,45985,0
6-Nov-2013,8096,0
7-Nov-2013,541289,0
7-Nov-2013,62461,0
7-Nov-2013,46292,0
7-Nov-2013,9344,0
8-Nov-2013,580644,0
8-Nov-2013,77634,0
8-Nov-2013,47880,0
8-Nov-2013,11151,0
9-Nov-2013,573938,0
9-Nov-2013,76077,0
9-Nov-2013,50516,0
9-Nov-2013,10793,0
10-Nov-2013,494307,0
10-Nov-2013,67247,0
10-Nov-2013,51656,0
10-Nov-2013,10134,0
11-Nov-2013,500439,0
11-Nov-2013,54607,0
11-Nov-2013,51656,0
11-Nov-2013,8494,0
12-Nov-2013,330197,0
12-Nov-2013,48262,0
12-Nov-2013,42179,0
12-Nov-2013,8038,0
13-Nov-2013,356114,0
13-Nov-2013,47358,0
13-Nov-2013,46588,0
13-Nov-2013,7723,0
14-Nov-2013,653867,0
14-Nov-2013,60192,0
14-Nov-2013,46445,0
14-Nov-2013,8815,0
15-Nov-2013,707938,0
15-Nov-2013,73270,0
15-Nov-2013,47610,0
15-Nov-2013,10735,0
16-Nov-2013,654132,0
16-Nov-2013,73948,0
16-Nov-2013,54097,0
16-Nov-2013,10859,0
17-Nov-2013,548707,0
17-Nov-2013,63952,0
17-Nov-2013,52557,0
17-Nov-2013,10698,0
18-Nov-2013,530955,0
18-Nov-2013,50868,0
18-Nov-2013,48956,0
18-Nov-2013,8138,0
19-Nov-2013,534348,0
19-Nov-2013,51479,0
19-Nov-2013,47722,0
19-Nov-2013,8725,0
20-Nov-2013,509245,0
20-Nov-2013,54505,0
20-Nov-2013,49817,0
20-Nov-2013,16484,0
21-Nov-2013,539328,0
21-Nov-2013,61701,0
21-Nov-2013,50327,0
21-Nov-2013,16981,0
22-Nov-2013,588216,0
22-Nov-2013,78491,0
22-Nov-2013,51302,0
22-Nov-2013,18412,0
23-Nov-2013,577387,0
23-Nov-2013,75667,0
23-Nov-2013,52710,0
23-Nov-2013,18548,0
24-Nov-2013,505544,0
24-Nov-2013,67294,0
24-Nov-2013,51237,0
24-Nov-2013,17055,0
25-Nov-2013,505046,0
25-Nov-2013,55643,0
25-Nov-2013,49528,0
25-Nov-2013,14974,0
26-Nov-2013,508769,0
26-Nov-2013,63810,0
26-Nov-2013,48311,0
26-Nov-2013,15395,0
27-Nov-2013,483019,0
27-Nov-2013,67049,0
27-Nov-2013,62695,0
27-Nov-2013,15826,0
28-Nov-2013,517844,0
28-Nov-2013,73677,0
28-Nov-2013,71175,0
28-Nov-2013,16350,0
29-Nov-2013,542906,0
29-Nov-2013,93905,0
29-Nov-2013,70543,0
29-Nov-2013,16933,0
30-Nov-2013,531279,0
30-Nov-2013,93640,0
30-Nov-2013,69546,0
30-Nov-2013,16933,0
1-Dec-2013,685503,0
1-Dec-2013,96298,0
1-Dec-2013,86393,0
1-Dec-2013,22571,0
1-Dec-2013,18274,0
2-Dec-2013,476118,0
2-Dec-2013,81641,0
2-Dec-2013,48248,0
2-Dec-2013,12144,0
2-Dec-2013,0,0
3-Dec-2013,478642,0
3-Dec-2013,78667,0
3-Dec-2013,47653,0
3-Dec-2013,12378,0
3-Dec-2013,0,0
4-Dec-2013,489440,0
4-Dec-2013,75789,0
4-Dec-2013,49934,0
4-Dec-2013,12675,0
4-Dec-2013,0,0
5-Dec-2013,532566,0
5-Dec-2013,75235,0
5-Dec-2013,58148,0
5-Dec-2013,12268,0
5-Dec-2013,0,0
6-Dec-2013,574132,0
6-Dec-2013,75289,0
6-Dec-2013,73104,0
6-Dec-2013,14132,0
6-Dec-2013,0,0
7-Dec-2013,547638,0
7-Dec-2013,80321,0
7-Dec-2013,72183,0
7-Dec-2013,13880,0
7-Dec-2013,0,0
8-Dec-2013,500219,0
8-Dec-2013,77890,0
8-Dec-2013,62251,0
8-Dec-2013,13395,0
8-Dec-2013,0,0
9-Dec-2013,502393,0
9-Dec-2013,74958,0
9-Dec-2013,50604,0
9-Dec-2013,11447,0
9-Dec-2013,0,0
10-Dec-2013,499432,0
10-Dec-2013,69524,0
10-Dec-2013,49603,0
10-Dec-2013,10504,0
10-Dec-2013,1923,0
11-Dec-2013,504181,0
11-Dec-2013,67997,0
11-Dec-2013,50328,0
11-Dec-2013,12987,0
11-Dec-2013,4251,0
12-Dec-2013,571497,0
12-Dec-2013,67674,0
12-Dec-2013,58450,0
12-Dec-2013,12673,0
12-Dec-2013,6068,0
13-Dec-2013,686016,0
13-Dec-2013,73498,0
13-Dec-2013,65867,0
13-Dec-2013,15130,0
13-Dec-2013,8970,0
14-Dec-2013,693538,0
14-Dec-2013,72724,0
14-Dec-2013,71775,0
14-Dec-2013,15003,0
14-Dec-2013,12840,0
15-Dec-2013,611280,0
15-Dec-2013,71647,0
15-Dec-2013,62992,0
15-Dec-2013,14791,0
15-Dec-2013,12843,0
16-Dec-2013,598512,0
16-Dec-2013,69087,0
16-Dec-2013,54083,0
16-Dec-2013,12128,0
16-Dec-2013,11859,0
17-Dec-2013,572596,0
17-Dec-2013,66543,0
17-Dec-2013,53860,0
17-Dec-2013,12017,0
17-Dec-2013,11508,0
18-Dec-2013,578418,0
18-Dec-2013,72892,0
18-Dec-2013,58343,0
18-Dec-2013,18224,0
18-Dec-2013,12176,0
19-Dec-2013,618452,0
19-Dec-2013,74706,0
19-Dec-2013,71834,0
19-Dec-2013,18288,0
19-Dec-2013,12505,0
20-Dec-2013,651640,0
20-Dec-2013,88315,0
20-Dec-2013,75142,0
20-Dec-2013,18074,0
20-Dec-2013,13486,0
21-Dec-2013,506467,0
21-Dec-2013,85549,0
21-Dec-2013,76822,0
21-Dec-2013,17809,0
21-Dec-2013,13953,0
22-Dec-2013,506467,0
22-Dec-2013,89016,0
22-Dec-2013,87273,0
22-Dec-2013,15998,0
22-Dec-2013,14124,0
23-Dec-2013,561592,0
23-Dec-2013,87510,0
23-Dec-2013,83105,0
23-Dec-2013,15942,0
23-Dec-2013,14470,0
24-Dec-2013,561501,0
24-Dec-2013,72726,0
24-Dec-2013,70142,0
24-Dec-2013,13799,0
24-Dec-2013,12126,0
25-Dec-2013,442513,0
25-Dec-2013,79037,0
25-Dec-2013,69212,0
25-Dec-2013,14216,0
25-Dec-2013,13890,0
26-Dec-2013,587722,0
26-Dec-2013,82807,0
26-Dec-2013,75470,0
26-Dec-2013,14606,0
26-Dec-2013,14385,0
27-Dec-2013,413692,0
27-Dec-2013,83986,0
27-Dec-2013,74689,0
27-Dec-2013,13879,0
27-Dec-2013,9023,0
28-Dec-2013,601749,0
28-Dec-2013,91298,0
28-Dec-2013,76179,0
28-Dec-2013,15013,0
28-Dec-2013,14403,0
29-Dec-2013,584682,0
29-Dec-2013,91594,0
29-Dec-2013,80432,0
29-Dec-2013,18487,0
29-Dec-2013,15013,0
30-Dec-2013,540407,0
30-Dec-2013,96673,0
30-Dec-2013,80052,0
30-Dec-2013,22711,0
30-Dec-2013,14932,0
31-Dec-2013,556087,0
31-Dec-2013,85116,0
31-Dec-2013,76317,0
31-Dec-2013,24821,0
31-Dec-2013,14666,0
1-Jan-2014,673496,0
1-Jan-2014,102084,0
1-Jan-2014,83323,0
1-Jan-2014,51872,0
1-Jan-2014,16929,0
2-Jan-2014,457656,0
2-Jan-2014,96254,0
2-Jan-2014,75059,0
2-Jan-2014,25146,0
2-Jan-2014,14729,0
3-Jan-2014,645254,0
3-Jan-2014,101904,0
3-Jan-2014,77415,0
3-Jan-2014,26053,0
3-Jan-2014,15798,0
4-Jan-2014,634717,0
4-Jan-2014,100158,0
4-Jan-2014,78646,0
4-Jan-2014,27384,0
4-Jan-2014,16747,0
5-Jan-2014,599540,0
5-Jan-2014,100114,0
5-Jan-2014,74156,0
5-Jan-2014,27384,0
5-Jan-2014,16582,0
6-Jan-2014,502059,0
6-Jan-2014,100114,0
6-Jan-2014,64870,0
6-Jan-2014,24893,0
6-Jan-2014,16258,0
7-Jan-2014,577628,0
7-Jan-2014,95319,0
7-Jan-2014,58512,0
7-Jan-2014,23831,0
7-Jan-2014,14251,0
7-Jan-2014,12,0
8-Jan-2014,574509,0
8-Jan-2014,93459,0
8-Jan-2014,56775,0
8-Jan-2014,23517,0
8-Jan-2014,14266,0
8-Jan-2014,0,0
9-Jan-2014,572672,0
9-Jan-2014,93029,0
9-Jan-2014,64581,0
9-Jan-2014,25559,0
9-Jan-2014,14378,0
9-Jan-2014,0,0
10-Jan-2014,626353,0
10-Jan-2014,96219,0
10-Jan-2014,80607,0
10-Jan-2014,32003,0
10-Jan-2014,16680,0
10-Jan-2014,0,0
11-Jan-2014,622623,0
11-Jan-2014,102464,0
11-Jan-2014,76443,0
11-Jan-2014,34910,0
11-Jan-2014,16747,0
11-Jan-2014,0,0
12-Jan-2014,555071,0
12-Jan-2014,98730,0
12-Jan-2014,69514,0
12-Jan-2014,34910,0
12-Jan-2014,16167,0
12-Jan-2014,0,0
13-Jan-2014,552337,0
13-Jan-2014,91440,0
13-Jan-2014,56053,0
13-Jan-2014,28637,0
13-Jan-2014,13060,0
13-Jan-2014,0,0
14-Jan-2014,544645,0
14-Jan-2014,88658,0
14-Jan-2014,56501,0
14-Jan-2014,28750,0
14-Jan-2014,12483,0
14-Jan-2014,0,0
15-Jan-2014,558732,0
15-Jan-2014,92402,0
15-Jan-2014,57660,0
15-Jan-2014,28228,0
15-Jan-2014,13313,0
15-Jan-2014,0,0
16-Jan-2014,581086,0
16-Jan-2014,89443,0
16-Jan-2014,67801,0
16-Jan-2014,29899,0
16-Jan-2014,13472,0
16-Jan-2014,0,0
17-Jan-2014,619653,0
17-Jan-2014,90641,0
17-Jan-2014,83168,0
17-Jan-2014,36053,0
17-Jan-2014,15385,0
17-Jan-2014,0,0
18-Jan-2014,613297,0
18-Jan-2014,92730,0
18-Jan-2014,81688,0
18-Jan-2014,38489,0
18-Jan-2014,15492,0
18-Jan-2014,0,0
19-Jan-2014,576990,0
19-Jan-2014,89022,0
19-Jan-2014,77964,0
19-Jan-2014,37663,0
19-Jan-2014,14901,0
19-Jan-2014,0,0
20-Jan-2014,548326,0
20-Jan-2014,88214,0
20-Jan-2014,71337,0
20-Jan-2014,34755,0
20-Jan-2014,14080,0
20-Jan-2014,0,0
21-Jan-2014,551409,0
21-Jan-2014,89373,0
21-Jan-2014,61359,0
21-Jan-2014,34293,0
21-Jan-2014,13201,0
21-Jan-2014,0,0
22-Jan-2014,575760,0
22-Jan-2014,87207,0
22-Jan-2014,61373,0
22-Jan-2014,33354,0
22-Jan-2014,13518,0
22-Jan-2014,0,0
23-Jan-2014,604594,0
23-Jan-2014,91336,0
23-Jan-2014,68370,0
23-Jan-2014,36188,0
23-Jan-2014,13958,0
23-Jan-2014,0,0
24-Jan-2014,634532,0
24-Jan-2014,96517,0
24-Jan-2014,84061,0
24-Jan-2014,49619,0
24-Jan-2014,17071,0
24-Jan-2014,0,0
25-Jan-2014,642435,0
25-Jan-2014,102090,0
25-Jan-2014,80866,0
25-Jan-2014,52291,0
25-Jan-2014,16459,0
25-Jan-2014,0,0
26-Jan-2014,417186,0
26-Jan-2014,98262,0
26-Jan-2014,71617,0
26-Jan-2014,50770,0
26-Jan-2014,15172,0
26-Jan-2014,0,0
27-Jan-2014,296193,0
27-Jan-2014,34672,0
27-Jan-2014,28162,0
27-Jan-2014,25451,0
27-Jan-2014,8644,0
27-Jan-2014,0,0
28-Jan-2014,578251,0
28-Jan-2014,95063,0
28-Jan-2014,63248,0
28-Jan-2014,44720,0
28-Jan-2014,13591,0
28-Jan-2014,0,0
29-Jan-2014,675958,0
29-Jan-2014,93940,0
29-Jan-2014,63565,0
29-Jan-2014,43140,0
29-Jan-2014,15147,0
29-Jan-2014,0,0
30-Jan-2014,657007,0
30-Jan-2014,91432,0
30-Jan-2014,68176,0
30-Jan-2014,44674,0
30-Jan-2014,14719,0
30-Jan-2014,0,0
31-Jan-2014,661837,0
31-Jan-2014,95869,0
31-Jan-2014,84002,0
31-Jan-2014,54218,0
31-Jan-2014,17195,0
31-Jan-2014,0,0
1-Feb-2014,738682,0
1-Feb-2014,119764,0
1-Feb-2014,83502,0
1-Feb-2014,58973,0
1-Feb-2014,21380,0
1-Feb-2014,0,0
2-Feb-2014,604502,0
2-Feb-2014,102040,0
2-Feb-2014,74836,0
2-Feb-2014,54368,0
2-Feb-2014,15667,0
2-Feb-2014,0,0
3-Feb-2014,596187,0
3-Feb-2014,94627,0
3-Feb-2014,57573,0
3-Feb-2014,44691,0
3-Feb-2014,13151,0
3-Feb-2014,0,0
4-Feb-2014,610285,0
4-Feb-2014,94403,0
4-Feb-2014,62618,0
4-Feb-2014,47477,0
4-Feb-2014,14145,0
4-Feb-2014,0,0
5-Feb-2014,729942,0
5-Feb-2014,96983,0
5-Feb-2014,59472,0
5-Feb-2014,43817,0
5-Feb-2014,18896,0
5-Feb-2014,0,0
6-Feb-2014,667850,0
6-Feb-2014,95922,0
6-Feb-2014,64653,0
6-Feb-2014,47313,0
6-Feb-2014,18619,0
6-Feb-2014,0,0
7-Feb-2014,740345,0
7-Feb-2014,99287,0
7-Feb-2014,83786,0
7-Feb-2014,56364,0
7-Feb-2014,21464,0
7-Feb-2014,0,0
8-Feb-2014,695927,0
8-Feb-2014,108249,0
8-Feb-2014,82226,0
8-Feb-2014,59118,0
8-Feb-2014,21345,0
8-Feb-2014,0,0
9-Feb-2014,609499,0
9-Feb-2014,102815,0
9-Feb-2014,74295,0
9-Feb-2014,54492,0
9-Feb-2014,19863,0
9-Feb-2014,0,0
10-Feb-2014,615469,0
10-Feb-2014,96078,0
10-Feb-2014,57210,0
10-Feb-2014,47709,0
10-Feb-2014,16888,0
10-Feb-2014,0,0
11-Feb-2014,666560,0
11-Feb-2014,92860,0
11-Feb-2014,57446,0
11-Feb-2014,46598,0
11-Feb-2014,16423,0
11-Feb-2014,0,0
12-Feb-2014,613380,0
12-Feb-2014,105010,0
12-Feb-2014,64906,0
12-Feb-2014,48234,0
12-Feb-2014,18532,0
12-Feb-2014,0,0
13-Feb-2014,416160,0
13-Feb-2014,103852,0
13-Feb-2014,59507,0
13-Feb-2014,42596,0
13-Feb-2014,18539,0
13-Feb-2014,0,0
14-Feb-2014,710808,0
14-Feb-2014,102052,0
14-Feb-2014,84020,0
14-Feb-2014,56518,0
14-Feb-2014,20640,0
14-Feb-2014,0,0
15-Feb-2014,706259,0
15-Feb-2014,109545,0
15-Feb-2014,81556,0
15-Feb-2014,57593,0
15-Feb-2014,19914,0
15-Feb-2014,0,0
16-Feb-2014,606829,0
16-Feb-2014,105540,0
16-Feb-2014,73633,0
16-Feb-2014,50212,0
16-Feb-2014,19005,0
16-Feb-2014,0,0
17-Feb-2014,603443,0
17-Feb-2014,102246,0
17-Feb-2014,68024,0
17-Feb-2014,48449,0
17-Feb-2014,17645,0
17-Feb-2014,0,0
18-Feb-2014,620818,0
18-Feb-2014,92269,0
18-Feb-2014,58437,0
18-Feb-2014,45404,0
18-Feb-2014,15306,0
18-Feb-2014,0,0
19-Feb-2014,438497,0
19-Feb-2014,87397,0
19-Feb-2014,51913,0
19-Feb-2014,39171,0
19-Feb-2014,14858,0
19-Feb-2014,0,0
20-Feb-2014,615303,0
20-Feb-2014,107426,0
20-Feb-2014,66771,0
20-Feb-2014,45854,0
20-Feb-2014,16950,0
20-Feb-2014,0,0
21-Feb-2014,675875,0
21-Feb-2014,111669,0
21-Feb-2014,82220,0
21-Feb-2014,51423,0
21-Feb-2014,18921,0
21-Feb-2014,0,0
22-Feb-2014,642813,0
22-Feb-2014,119772,0
22-Feb-2014,81338,0
22-Feb-2014,51740,0
22-Feb-2014,19041,0
22-Feb-2014,0,0
23-Feb-2014,574042,0
23-Feb-2014,113587,0
23-Feb-2014,72610,0
23-Feb-2014,44248,0
23-Feb-2014,17876,0
23-Feb-2014,0,0
24-Feb-2014,579543,0
24-Feb-2014,103608,0
24-Feb-2014,56824,0
24-Feb-2014,40655,0
24-Feb-2014,14625,0
24-Feb-2014,0,0
25-Feb-2014,583930,0
25-Feb-2014,100178,0
25-Feb-2014,56223,0
25-Feb-2014,42143,0
25-Feb-2014,14140,0
25-Feb-2014,0,0
26-Feb-2014,587431,0
26-Feb-2014,96654,0
26-Feb-2014,59366,0
26-Feb-2014,40355,0
26-Feb-2014,15981,0
26-Feb-2014,0,0
27-Feb-2014,606669,0
27-Feb-2014,96348,0
27-Feb-2014,63738,0
27-Feb-2014,40347,0
27-Feb-2014,15413,0
27-Feb-2014,0,0
28-Feb-2014,665749,0
28-Feb-2014,103286,0
28-Feb-2014,83000,0
28-Feb-2014,48590,0
28-Feb-2014,17959,0
28-Feb-2014,0,0
1-Mar-2014,698197,0
1-Mar-2014,164495,0
1-Mar-2014,82998,0
1-Mar-2014,48979,0
1-Mar-2014,21193,0
1-Mar-2014,0,0
2-Mar-2014,585132,0
2-Mar-2014,105065,0
2-Mar-2014,73335,0
2-Mar-2014,43491,0
2-Mar-2014,16575,0
2-Mar-2014,0,0
3-Mar-2014,583428,0
3-Mar-2014,100660,0
3-Mar-2014,60448,0
3-Mar-2014,40419,0
3-Mar-2014,14255,0
3-Mar-2014,0,0
4-Mar-2014,578006,0
4-Mar-2014,97766,0
4-Mar-2014,57627,0
4-Mar-2014,37346,0
4-Mar-2014,14551,0
4-Mar-2014,0,0
5-Mar-2014,584382,0
5-Mar-2014,95877,0
5-Mar-2014,57011,0
5-Mar-2014,35993,0
5-Mar-2014,18245,0
5-Mar-2014,0,0
6-Mar-2014,647284,0
6-Mar-2014,100663,0
6-Mar-2014,67856,0
6-Mar-2014,39049,0
6-Mar-2014,17977,0
6-Mar-2014,0,0
7-Mar-2014,650813,0
7-Mar-2014,107512,0
7-Mar-2014,82011,0
7-Mar-2014,43026,0
7-Mar-2014,21214,0
7-Mar-2014,0,0
8-Mar-2014,656038,0
8-Mar-2014,111893,0
8-Mar-2014,79996,0
8-Mar-2014,45948,0
8-Mar-2014,20189,0
8-Mar-2014,0,0
9-Mar-2014,609114,0
9-Mar-2014,108434,0
9-Mar-2014,70857,0
9-Mar-2014,40683,0
9-Mar-2014,19295,0
9-Mar-2014,0,0
10-Mar-2014,586636,0
10-Mar-2014,100102,0
10-Mar-2014,56327,0
10-Mar-2014,34043,0
10-Mar-2014,15433,0
10-Mar-2014,0,0
11-Mar-2014,588844,0
11-Mar-2014,99558,0
11-Mar-2014,59706,0
11-Mar-2014,33354,0
11-Mar-2014,15689,0
11-Mar-2014,0,0
12-Mar-2014,591707,0
12-Mar-2014,104756,0
12-Mar-2014,55613,0
12-Mar-2014,31666,0
12-Mar-2014,16255,0
12-Mar-2014,0,0
13-Mar-2014,626825,0
13-Mar-2014,121846,0
13-Mar-2014,71978,0
13-Mar-2014,32861,0
13-Mar-2014,16701,0
13-Mar-2014,0,0
14-Mar-2014,679193,0
14-Mar-2014,150972,0
14-Mar-2014,83130,0
14-Mar-2014,38644,0
14-Mar-2014,19353,0
14-Mar-2014,0,0
15-Mar-2014,663760,0
15-Mar-2014,164781,0
15-Mar-2014,79703,0
15-Mar-2014,37759,0
15-Mar-2014,17423,0
15-Mar-2014,0,0
16-Mar-2014,598644,0
16-Mar-2014,151972,0
16-Mar-2014,68605,0
16-Mar-2014,30845,0
16-Mar-2014,15781,0
16-Mar-2014,0,0
17-Mar-2014,608112,0
17-Mar-2014,135984,0
17-Mar-2014,57638,0
17-Mar-2014,29158,0
17-Mar-2014,14688,0
17-Mar-2014,0,0
18-Mar-2014,620428,0
18-Mar-2014,133335,0
18-Mar-2014,57872,0
18-Mar-2014,29291,0
18-Mar-2014,12862,0
18-Mar-2014,0,0
19-Mar-2014,650002,0
19-Mar-2014,130125,0
19-Mar-2014,56386,0
19-Mar-2014,29193,0
19-Mar-2014,13392,0
19-Mar-2014,0,0
20-Mar-2014,543224,0
20-Mar-2014,119803,0
20-Mar-2014,56386,0
20-Mar-2014,29166,0
20-Mar-2014,13267,0
20-Mar-2014,0,0
21-Mar-2014,666854,0
21-Mar-2014,132603,0
21-Mar-2014,80732,0
21-Mar-2014,35529,0
21-Mar-2014,16047,0
21-Mar-2014,0,0
22-Mar-2014,695945,0
22-Mar-2014,140599,0
22-Mar-2014,80745,0
22-Mar-2014,37226,0
22-Mar-2014,15336,0
22-Mar-2014,0,0
23-Mar-2014,623924,0
23-Mar-2014,127843,0
23-Mar-2014,65402,0
23-Mar-2014,29434,0
23-Mar-2014,13525,0
23-Mar-2014,0,0
24-Mar-2014,407062,0
24-Mar-2014,128733,0
24-Mar-2014,54876,0
24-Mar-2014,25851,0
24-Mar-2014,12529,0
24-Mar-2014,0,0
25-Mar-2014,631455,0
25-Mar-2014,126360,0
25-Mar-2014,59655,0
25-Mar-2014,28609,0
25-Mar-2014,12262,0
25-Mar-2014,0,0
26-Mar-2014,634043,0
26-Mar-2014,125248,0
26-Mar-2014,61431,0
26-Mar-2014,27933,0
26-Mar-2014,14060,0
26-Mar-2014,0,0
27-Mar-2014,657624,0
27-Mar-2014,121998,0
27-Mar-2014,72590,0
27-Mar-2014,28770,0
27-Mar-2014,14206,0
27-Mar-2014,0,0
28-Mar-2014,700665,0
28-Mar-2014,128117,0
28-Mar-2014,83410,0
28-Mar-2014,33225,0
28-Mar-2014,15987,0
28-Mar-2014,0,0
29-Mar-2014,679569,0
29-Mar-2014,132269,0
29-Mar-2014,79874,0
29-Mar-2014,33829,0
29-Mar-2014,15733,0
29-Mar-2014,0,0
30-Mar-2014,631615,0
30-Mar-2014,127946,0
30-Mar-2014,63127,0
30-Mar-2014,26725,0
30-Mar-2014,14016,0
30-Mar-2014,0,0
31-Mar-2014,619063,0
31-Mar-2014,120396,0
31-Mar-2014,57247,0
31-Mar-2014,24759,0
31-Mar-2014,12527,0
31-Mar-2014,0,0
1-Apr-2014,734998,0
1-Apr-2014,142526,0
1-Apr-2014,80730,0
1-Apr-2014,31321,0
1-Apr-2014,26848,0
1-Apr-2014,0,0
2-Apr-2014,632635,0
2-Apr-2014,125724,0
2-Apr-2014,58356,0
2-Apr-2014,23901,0
2-Apr-2014,12925,0
2-Apr-2014,0,0
3-Apr-2014,667534,0
3-Apr-2014,130308,0
3-Apr-2014,66022,0
3-Apr-2014,25681,0
3-Apr-2014,15400,0
3-Apr-2014,0,0
4-Apr-2014,702239,0
4-Apr-2014,134282,0
4-Apr-2014,81755,0
4-Apr-2014,31454,0
4-Apr-2014,16362,0
4-Apr-2014,0,0
5-Apr-2014,702365,0
5-Apr-2014,139515,0
5-Apr-2014,79947,0
5-Apr-2014,31371,0
5-Apr-2014,16885,0
5-Apr-2014,0,0
6-Apr-2014,634753,0
6-Apr-2014,132046,0
6-Apr-2014,62882,0
6-Apr-2014,24928,0
6-Apr-2014,14464,0
6-Apr-2014,0,0
7-Apr-2014,649263,0
7-Apr-2014,129869,0
7-Apr-2014,58177,0
7-Apr-2014,24198,0
7-Apr-2014,13661,0
7-Apr-2014,0,0
8-Apr-2014,642001,0
8-Apr-2014,130837,0
